claimID,employer,likely_gender,likely_asian,likely_hispanic,employercity_county,employerstate,employeroutofstate,employerstatenotcoded,employerzip,employerlatitude,employerlongitude,employercountypop,claim_amount,case_open,case_close,duration,determination,DOLI_reason,recoded_reason_cfc,recoded_reason_cfc2,recoded_reason_cfc3,recoded_reason_lajc,recoded_reason_lajc2,recoded_reason_lajc3,verified_claim,first_response,formal_investigate,wage_order,wage_rec,total_rec
LLVA59924,NELSON BERNARD CONSTRUCTION,male,FALSE,FALSE,Pittsylvania County,VA,FALSE,FALSE,24566,36.726236,-79.26279,63506,14000,2016-08-01,2016-08-02,1,Undetermined,NO DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59927,DAVIS-PAIGE MANAGEMENT SYSTEMS LLC,female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22003,38.830345,-77.21387,1081726,0,2016-07-28,2016-07-28,0,Invalid,CLAIMANT WORKED ON A MILITARY INSTALLATION,Happened out of state,NA,NA,Federal Property / Military Base,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59928,TRINITY FAMILY SERVICE,female,FALSE,FALSE,Hampton city,VA,FALSE,FALSE,23666,37.050946,-76.40711,137436,0,2016-07-29,2016-07-29,0,Invalid,TOTAL GROSS AMOUNT OF UNPAID WAGES NOT INCLUDED,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59929,UNITED INDUSTRIAL SERVICES,male,FALSE,FALSE,Giles County,VA,FALSE,FALSE,24147,37.38389,-80.81734,17286,1800,2016-08-01,2016-08-11,10,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1800,FALSE,TRUE,FALSE,0,0
LLVA59930,MINISTERING ANGELS LLC,female,FALSE,FALSE,Winchester city,VA,FALSE,FALSE,22601,39.179076,-78.16653,26203,15000,2016-08-05,2016-08-23,18,Invalid,EXCEEDS LIMIT FOR ACCEPTANCE,Over two year limit,NA,NA,Over $15000,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59931,"AMERICAN LAW GROUP, INC",male,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23294,37.633316,-77.54775,306935,5000,2016-08-03,2016-08-11,8,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,950,FALSE,TRUE,FALSE,0,0
LLVA59932,KINGDOM DOMINION LLC,female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23225,37.51918,-77.49851,204214,3000,2016-08-03,2016-08-09,6,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59933,WILLIAMSBURG PLANTATION RESORT,male,FALSE,FALSE,James City County,VA,FALSE,FALSE,23188,37.322936,-76.75793,67009,400,2016-08-01,2016-09-13,43,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA59934,WIRELESS ZONE VERIZON STORE,NA,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20152,38.90371,-77.5038,312311,720,2016-07-29,2016-07-29,0,Invalid,CLAIMANT INCLUDED A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59935,CHESAPEAKE BED & BISCUIT,female,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23321,36.826239,-76.41524,222209,400,2016-08-01,2016-08-09,8,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,529.2,TRUE,FALSE,FALSE,0,0
LLVA59936,RTC ELECTRICAL SERVICES LLC,male,FALSE,FALSE,Frederick County,VA,FALSE,FALSE,22603,39.267257,-78.19396,78305,3640,2016-08-05,2016-10-28,84,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,3640,FALSE,TRUE,FALSE,0,0
LLVA59937,CHIRAGH,NA,FALSE,FALSE,Arlington County,VA,FALSE,FALSE,22202,38.856795,-77.05628,207627,228,2016-08-01,2016-09-07,37,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,228,FALSE,TRUE,FALSE,0,0
LLVA59939,PHIL FOUR THIRTEEN LLC,male,FALSE,FALSE,Augusta County,VA,FALSE,FALSE,24482,38.19958,-78.99553,73750,1050,2016-08-05,2016-08-09,4,Invalid,WORK PERFORMED OUTSIDE VA,Happened out of state,NA,NA,Worked outside VA,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59940,POHANKA HYUNDAI OF FREDERICKSBURG,male,FALSE,FALSE,Fredericksburg city,VA,FALSE,FALSE,22401,38.301829,-77.47077,24286,1257.93,2016-08-04,2016-08-22,18,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,898.35,TRUE,FALSE,FALSE,0,0
LLVA59941,A NEW INSPIRATION,female,FALSE,FALSE,Salem city,VA,FALSE,FALSE,24153,37.288807,-80.07821,24802,4692,2016-08-01,2016-08-01,0,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59942,PAYLESS SHOESOURCE,female,FALSE,FALSE,Roanoke city,VA,FALSE,FALSE,24014,37.236753,-79.93549,97032,14.19,2016-08-04,2016-08-16,12,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,14.19,TRUE,FALSE,FALSE,0,0
LLVA59943,ABINGDON HEALTH & REHAB CCR ROANOKE VA,NA,FALSE,FALSE,Washington County,VA,FALSE,FALSE,24340,36.772376,-81.7742,54876,266.37,2016-08-01,2016-08-01,0,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59945,ALLIED AND ASSOCIATES,male,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23223,37.544746,-77.40085,204214,0,2016-08-02,2016-08-02,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59947,BURKE & HERBERT BANK AND TRUST,male,FALSE,FALSE,Alexandria city,VA,FALSE,FALSE,22314,38.806163,-77.05139,139966,32000,2016-08-02,2016-08-02,0,Invalid,CLAIMANT HAS A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59948,"ROSEMOUNT FUNDING, LTD",female,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20197,39.191333,-77.63118,312311,9700,2016-08-02,2016-08-02,0,Invalid,CLAIMANT HAS FILED IN LOUDOUN COUNTY COURT,Already in legal process,NA,NA,Court Case,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59949,SANABRIA INSURANCE GROUP,female,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20176,39.138978,-77.54519,312311,940,2016-08-04,2016-08-08,4,Invalid,CLAIMANT FILED IN COURT.,Already in legal process,NA,NA,Court Case,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59950,APPTECH SOLUTIONS LLC,male,FALSE,FALSE,Salem city,VA,FALSE,FALSE,24153,37.288807,-80.07821,24802,13657,2016-08-03,2016-08-03,0,Invalid,CLAIMANT INCLUDED A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59951,GREENBRIER DODGE,female,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23320,36.761698,-76.24511,222209,750,2016-08-09,2016-08-09,0,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59952,ADVANCE CARE LLC,female,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23236,37.475798,-77.58235,316236,1949.71,2016-08-08,2016-08-18,10,Undetermined,Paid Prior to Investigation,Wages found to be paid,NA,NA,Wages paid,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59953,RACHEL'S HAVEN INC,male,FALSE,FALSE,Wise County,VA,FALSE,FALSE,24279,37.10297,-82.59626,41452,1074.38,2016-08-05,2016-08-05,0,Invalid,FILED CASE WITH WISE GENERAL DISTRICT COURT,Already in legal process,NA,NA,Court Case,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59955,VA $1.95 CLEANERS,female,FALSE,FALSE,Roanoke city,VA,FALSE,FALSE,24014,37.236753,-79.93549,97032,161.5,2016-08-08,2016-08-30,22,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,190,FALSE,TRUE,FALSE,0,0
LLVA59956,"JERRY'S CHEVROLET, INC",male,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20175,39.080037,-77.58025,312311,3020.47,2016-08-10,2016-10-20,71,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA59957,"JERRY'S CHEVROLET, INC",male,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20175,39.080037,-77.58025,312311,6412.46,2016-08-10,2016-10-20,71,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA59958,"JERRY'S CHEVROLET, INC",male,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20175,39.080037,-77.58025,312311,3862.47,2016-08-09,2016-10-20,72,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA59959,ELITE STAFFING COMPANY,female,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23236,37.475798,-77.58235,316236,1040.75,2016-08-08,2016-08-08,0,Invalid,CLAIMANT INDICATED SHE HAS A WRITTEN EMPLOYMENT AGREEMENT.,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59960,CLAYMORE SIECK WHOLESALE OF VA,male,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23230,37.580346,-77.48831,306935,2000,2016-08-10,2016-08-24,14,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1535.35,TRUE,FALSE,FALSE,0,0
LLVA59961,PRIMO'S PIZZA,male,FALSE,FALSE,NA,NA,FALSE,TRUE,23492,NA,NA,NA,250,2016-08-08,2016-08-08,0,Invalid,CLAIMANT IS SEEKING OVERTIME,Overtime pay,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59962,"MEDICAL STAFFFING SOLUTIONS, USA",NA,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23502,36.855247,-76.21233,242803,2067.07,2016-08-05,2016-08-05,0,Invalid,CLAIMANT INCLUDED A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59963,WE LOVE KIDS,female,FALSE,FALSE,Newport News city,VA,FALSE,FALSE,23602,37.115698,-76.5183,180719,96.24,2016-08-15,2016-10-13,59,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA59964,CUSTOM CLEANING,female,FALSE,FALSE,Gloucester County,VA,FALSE,FALSE,23072,37.288999,-76.47393,36858,501.31,2016-08-09,2016-09-22,44,Undetermined,CLAIM INVOLVES OVERTIME,Overtime pay,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59965,EDEN'S WAY LANDSCAPING,male,FALSE,FALSE,Norfolk city,VA,FALSE,FALSE,23503,36.942947,-76.2547,242803,1439.05,2016-08-10,2016-08-22,12,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59966,MAHAN CONSULTING LLC,male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22102,38.938664,-77.22196,1081726,2677.12,2016-08-08,2016-08-08,0,Invalid,CLAIMANT INCLUDED A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59967,"JORDAN LOGISTICS, INC.",male,FALSE,FALSE,Hanover County,VA,FALSE,FALSE,23111,37.605641,-77.31536,99863,1126.05,2016-08-08,2016-08-08,0,Invalid,CLAIMANT DID NOT DEMAND HIS UNPAID WAGES,Did not demand wages,NA,NA,Did not demand wages,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59968,"JAMES MOTT COMMUNITY ASSISTANCE PROGRAM, INC",female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22030,38.846212,-77.32787,1081726,188.5,2016-08-10,2016-09-20,41,Undetermined,UNABLE TO DETERMINE EMPLOYMENT STATUS,Unclear Employment Status,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59969,TECHLIGENT SYSTEMS INC.,NA,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22182,38.922478,-77.2566,1081726,5800,2016-08-10,2016-08-10,0,Invalid,CLAIMANT INCLUDED A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59970,ARBY'S,female,FALSE,FALSE,Wise County,VA,FALSE,FALSE,24293,36.979817,-82.56963,41452,750,2016-08-10,2016-08-10,0,Invalid,CLAIMANT ALREADY FILED IN COURT,Already in legal process,NA,NA,Court Case,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59971,ANGELA AMOTO LLC,NA,TRUE,FALSE,Chesterfield County,VA,FALSE,FALSE,23113,37.51338,-77.64165,316236,280,2016-08-11,2016-08-11,0,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59972,LPS FREIGHT,male,FALSE,FALSE,Waynesboro city,VA,FALSE,FALSE,22980,38.076547,-78.89839,21006,697,2016-08-10,2016-08-10,0,Invalid,CLAIMANT INDICATED HE HAD A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59973,WCC CABLE,male,FALSE,FALSE,Spotsylvania County,VA,FALSE,FALSE,22408,38.236023,-77.46111,122397,543.75,2016-08-11,2016-08-25,14,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,798.84,TRUE,FALSE,FALSE,0,0
LLVA59974,"MIDTOWN HOSPITALITY, LLC",female,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23231,37.482896,-77.36304,306935,1923.08,2016-08-11,2016-09-09,29,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,1923.08,FALSE,TRUE,FALSE,0,0
LLVA59975,COFFEE INK INC,male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,3216.67,2016-08-23,2016-10-13,51,Undetermined,INSUFFICIENT DOCUMENTATION,Insufficient documentation,NA,NA,Insufficient proof,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA59976,RICHMOND COLISEUM,female,FALSE,FALSE,Richmond city,VA,FALSE,FALSE,23222,37.573595,-77.42504,204214,170,2016-08-18,2016-10-06,49,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,170,FALSE,TRUE,FALSE,0,0
LLVA59977,"TIDEWATER HOME FUNDING, LLC",male,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23320,36.761698,-76.24511,222209,2068,2016-08-11,2016-08-11,0,Undetermined,CLAIMANT HIRED ATTORNEY,Already in legal process,NA,NA,Attorney Involvement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59978,"MAXI-CLEAN, INC",female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22310,38.782013,-77.12125,1081726,188.95,2016-08-11,2016-08-16,5,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,188.1,TRUE,FALSE,FALSE,0,0
LLVA59979,MATRIX INDUSTRIES,male,FALSE,FALSE,Loudoun County,VA,FALSE,FALSE,20166,39.004276,-77.43442,312311,515.18,2016-08-18,2016-09-20,33,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,597.92,FALSE,TRUE,FALSE,0,0
LLVA59980,SEASIDE FRENCH & THAI RESTAURANT,female,FALSE,FALSE,Westmoreland County,VA,FALSE,FALSE,22443,38.22653,-76.97442,17454,0,2016-08-10,2016-08-10,0,Invalid,TOTAL GROSS AMOUNT OF UNPAID WAGES ARE NOT INCLUDED,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59983,ANGELA AMATO LLC,female,FALSE,FALSE,Chesterfield County,VA,FALSE,FALSE,23113,37.51338,-77.64165,316236,270,2016-08-11,2016-08-26,15,Undetermined,Business is Closed,Business is Closed,NA,NA,Closed Business,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59985,HILTON GARDEN INN,female,FALSE,FALSE,Suffolk city,VA,FALSE,FALSE,23435,36.84882,-76.46521,84585,0,2016-08-15,2016-08-15,0,Invalid,TOTAL GROSS AMOUNT OF UNPAID WAGES NOT INCLUDED,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59986,WIGO TECH REPAIR SHOP FALLS CHURCH,NA,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22041,38.849136,-77.14081,1081726,3500,2016-08-15,2016-08-15,0,Invalid,CLAIMANT INDICATED HE HAD A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59987,WITCHDUCK DEVELOPMENT INC,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,1173.54,2016-08-15,2016-08-15,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,FALSE,FALSE,FALSE,0,0
LLVA59988,LUNA INC FAMILY THRIFT CENTER,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23455,36.889797,-76.1426,437994,663.75,2016-08-18,2016-09-09,22,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,668.47,TRUE,FALSE,FALSE,0,0
LLVA59989,TITAN STRUCTURES AND DEVELOPMENTS INC,male,FALSE,TRUE,Prince William County,VA,FALSE,FALSE,22191,38.63275,-77.26786,402002,75,2016-08-16,2016-08-18,2,Invalid,Independent Agent,Ineligible Complainant,NA,NA,Employee status,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59990,SERVPRO OF PORTSMOUTH,male,FALSE,FALSE,Portsmouth city,VA,FALSE,FALSE,23703,36.867248,-76.382320000000007,95535,0,2016-08-15,2016-08-15,0,Invalid,TOTAL AMOUNT OF UNPAID WAGES NOT INCLUDED,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59991,"HALT BUZAS & POWELL, LTD",female,FALSE,FALSE,Alexandria city,VA,FALSE,FALSE,22314,38.806163,-77.05139,139966,2778.92,2016-08-19,2016-09-07,19,Undetermined,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,2521.09,FALSE,TRUE,FALSE,0,0
LLVA59992,CAFE ASIA,female,FALSE,FALSE,Roanoke city,VA,FALSE,FALSE,24012,37.305769,-79.92767,97032,172.63,2016-08-15,2016-08-15,0,Invalid,CLAIMANT IS SEEKING OVERTIME,Overtime pay,NA,NA,Overtime pay,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59993,DM SELECT HEATING AND COOLING,male,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22015,38.788646,-77.27888,1081726,840,2016-08-15,2016-08-15,0,Invalid,CLAIMANT DID NOT DEMAND WAGES,Did not demand wages,NA,NA,Did not demand wages,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59994,"RCB RESTAURANT GROUP, LLC",female,FALSE,FALSE,Fluvanna County,VA,FALSE,FALSE,24590,37.806508,-78.48134,25691,596.46,2016-08-16,2016-08-16,0,Invalid,CLAIMANT SEEKING MINIMUM WAGE + TIPS,Minimum Wage,Tips / Gratuities,NA,Minimum Wage,Tips,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59995,ADVANCED HEALTH CENTER,NA,FALSE,FALSE,Arlington County,VA,FALSE,FALSE,22204,38.860247,-77.09627,207627,1014.93,2016-08-15,2016-08-15,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59996,ROCK BOTTOM RESTURANT BREWERY,male,FALSE,FALSE,Henrico County,VA,FALSE,FALSE,23060,37.661647,-77.52632,306935,1500,2016-08-16,2016-08-16,0,Invalid,CLAIMANT HIRED A LAWYER,Already in legal process,NA,NA,Attorney Involvement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59997,CHATEAU MORRISETTE,male,FALSE,FALSE,Floyd County,VA,FALSE,FALSE,24091,36.910051,-80.30871,15279,1561,2016-08-16,2016-08-16,0,Invalid,CLAIMANT DID NOT UNCLUDE SIGNATURE,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59998,AT&T MOBILITY,female,FALSE,FALSE,Russell County,VA,FALSE,FALSE,24266,36.876177,-82.110830000000007,28897,0,2016-08-16,2016-08-16,0,Invalid,CLAIMANT INDICATED THEY HAD A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA59999,BMS LLC,NA,FALSE,TRUE,Arlington County,VA,FALSE,FALSE,22202,38.856795,-77.05628,207627,341,2016-08-16,2016-08-16,0,Invalid,"CLAIMANT INDICATED HE WAS A CORPORATE DIRECTOR, OWNER OR PARTNER  IN BUSINESS",Ineligible Complainant,NA,NA,Company Officer/Owner,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60000,DOMINO'S PIZZA,female,FALSE,FALSE,Franklin County,VA,FALSE,FALSE,24151,36.980013,-79.88027,56159,31.65,2016-08-18,2016-08-23,5,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60001,7ELEVEN,female,FALSE,FALSE,Chesapeake city,VA,FALSE,FALSE,23320,36.761698,-76.24511,222209,5136.39,2016-08-23,2016-08-23,0,Undetermined,OVERTIME; TAXES,Overtime pay,NA,NA,Overtime pay,Other,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60002,RANDSTAD,female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22182,38.922478,-77.2566,1081726,4999.5,2016-08-17,2016-08-17,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60003,WASTE OPERATIONS,male,FALSE,FALSE,Augusta County,VA,FALSE,FALSE,24431,38.167914,-78.84222,73750,533,2016-08-19,2016-08-23,4,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,546.12,TRUE,FALSE,FALSE,0,0
LLVA60004,"GREATER UNIVERSAL TRANSITIONAL SERVICES, LLC",male,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23454,36.838398,-76.02862,437994,517.92,2016-08-18,2016-08-18,0,Invalid,CLAIMANT INDICATED SHE HAD A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60005,KIP KILLMON FORD,male,FALSE,FALSE,Louisa County,VA,FALSE,FALSE,23093,37.995103,-78.04612,33153,636,2016-08-26,2016-09-26,31,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,636,FALSE,TRUE,FALSE,0,0
LLVA60006,"SHEAR SCAPES, INC",female,FALSE,FALSE,Prince William County,VA,FALSE,FALSE,22025,38.6,-77.34,402002,4000,2016-08-22,2016-09-15,24,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,4248.72,FALSE,TRUE,FALSE,0,0
LLVA60008,TPS WIRING SOLUTIONS,male,FALSE,FALSE,Prince George's County,MD,TRUE,FALSE,20715,38.979413,-76.74382,863420,6667.81,2016-08-19,2016-08-19,0,Invalid,"CLAIMANT INDICATED HE WAS A CORPORATE DIRECTOR, OWNER OR PARTNER.",Ineligible Complainant,NA,NA,Company Officer/Owner,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60009,MICHAEL L. HARDY,male,FALSE,FALSE,King William County,VA,FALSE,FALSE,23009,37.790757,-77.17553,15935,0,2016-08-22,2016-08-22,0,Invalid,CLAIMANT DID NOT INCLUDE THE TOTAL GROSS AMOUNT OF UNPAID WAGES,Form errors,NA,NA,Form errors,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60010,RACHEL'S HAVEN INC,male,FALSE,FALSE,Wise County,VA,FALSE,FALSE,24279,37.10297,-82.59626,41452,1074.38,2016-09-09,2016-09-15,6,Undetermined,Complainant Cannot be Located,Complainant can't be located,NA,NA,Claimant unresponsive,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60011,HARKNESS SCREEN USA LTD,female,TRUE,FALSE,Fredericksburg city,VA,FALSE,FALSE,22401,38.301829,-77.47077,24286,725,2016-08-23,2016-08-23,0,Invalid,Subcontractor,Subcontractor,NA,NA,Subcontractor,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60012,HAYNES FURNITURE,female,FALSE,FALSE,Virginia Beach city,VA,FALSE,FALSE,23462,36.839648,-76.15177,437994,0,2016-08-23,2016-08-23,0,Invalid,"CLAIMANT'S TOTAL GROSS AMOUNT EXCEEDS THE $15,000 LIMIT",Over $15000,NA,NA,Over $15000,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60013,E-9 CORPORATION,female,FALSE,FALSE,Fairfax County,VA,FALSE,FALSE,22150,38.778243,-77.18562,1081726,2000,2016-08-23,2016-08-23,0,Invalid,CLAIMANT DID NOT DEMAND THEIR WAGES,Did not demand wages,NA,NA,Did not demand wages,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60014,ASSOCIATION & PROPERTY MANAGEMENT SERVICES LLC,female,FALSE,FALSE,Harrisonburg city,VA,FALSE,FALSE,22801,38.426786,-78.88153,48914,769.23,2016-08-23,2016-08-31,8,Valid,Informal Resolution,Informal resolution,NA,NA,Informal resolution,NA,NA,759.07,TRUE,FALSE,FALSE,0,0
LLVA60015,NOVA PATIENT CARE,female,FALSE,FALSE,Alexandria city,VA,FALSE,FALSE,22314,38.806163,-77.05139,139966,545.62,2016-08-23,2016-08-23,0,Invalid,CLAIMANT INDICATED SHE HAD A WRITTEN EMPLOYMENT AGREEMENT,Written employment agreement,NA,NA,Written employment agreement,NA,NA,0,TRUE,FALSE,FALSE,0,0
LLVA60016,"A NEW INSPIRATION, LLC",female,FALSE,FALSE,Salem city,VA,FALSE,FALSE,24153,37.288807,-80.07821,24802,2385,2016-08-25,2016-10-04,40,Undetermined,Employer Cannot be Located,Employer can't be located,NA,NA,Employer can't be located,NA,NA,0,FALSE,TRUE,FALSE,0,0
LLVA60017,MARK'S PAINTING,male,FALSE,TRUE,Rappahannock County,VA,FALSE,FALSE,20106,38.683116,-77.99031,7373,4700,2016-09-09,2016-09-19,10,Invalid,False Claim,False Claim,NA,NA,False Claim,NA,NA,0,TRUE,FALSE,FALSE,0,0
